ID,Description,Flour_Code,Type,Shape,Diameter_Category,Dry_Digest_Code,Dry_Digest_Description,Liq_Digest_Code,Liq_Digest_Description,TSS_Concat,DLD_Concat,Buyable,Minimum_Run_Size,Diameter
W21059,NLE CANINE VENISON WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
21060,OII ABF CHKN & BR DOG BULK,F0440,POULTRY,DISC,MAX 13.00,0,0,0,0,POULTRY - DISC - MAX 13.00,0 - 0,FALSE,0.0,0
21061,OII ABF CHKN & BR CAT BULK,F0442,POULTRY,DISC,MAX 8.00,0,0,0,0,POULTRY - DISC - MAX 8.00,0 - 0,FALSE,0.0,0
21062,OII ABF TRKY & BR DOG BULK,F0441,POULTRY,DISC,MAX 13.00,0,0,0,0,POULTRY - DISC - MAX 13.00,0 - 0,FALSE,0.0,0
21063,OII ABF TRKY & BR CAT BULK,F0438,POULTRY,DISC,MAX 8.00,0,0,0,0,POULTRY - DISC - MAX 8.00,0 - 0,FALSE,0.0,0
21073,OII ORG CHKN & LIVER DOG BULK,F0437,ORGANIC,DISC,MAX 11.00,0,0,0,0,ORGANIC - DISC - MAX 11.00,0 - 0,FALSE,0.0,0
21074,OII ORG CHKN & LIVER CAT BULK,F0439,ORGANIC,DISC,MAX 8.00,0,0,0,0,ORGANIC - DISC - MAX 8.00,0 - 0,FALSE,0.0,0
W21060,OII ABF CHKN & BR DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W21061,OII ABF CHKN & BR CAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W21062,OII ABF TRKY & BR DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W21063,OII ABF TRKY & BR CAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W21073,OII ORG CHKN & LIVER DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W21074,OII ORG CHKN & LIVER CAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
21075,NLE CANINE BEEF BULK,F1080,MEATLESS,DISC,MAX 10.00,0,0,0,0,MEATLESS - DISC - MAX 10.00,0 - 0,FALSE,0.0,0
W21075,NLE CANINE BEEF WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W20966,BBC BS LID GF IND DUCK CAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
21077,BBC BASICS TURKEY DOG BULK,F6500,POULTRY,TRIANGLE,MAX 13.00,0,0,0,0,POULTRY - TRIANGLE - MAX 13.00,0 - 0,FALSE,40000.0,0
W21077,BBC BASICS TURKEY DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
21080,BBC BASICS TURKEY PUPPY BULK,F6581,POULTRY,TRIANGLE,MAX 11.00,0,0,0,0,POULTRY - TRIANGLE - MAX 11.00,0 - 0,FALSE,40000.0,0
W21080,BBC BASICS TURKEY PUPPY WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W20949,NLE CHICKEN KB DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
21084,NLE CANINE RABBIT BULK,F1079,RABBIT,DISC,MAX 10.00,0,0,0,0,RABBIT - DISC - MAX 10.00,0 - 0,FALSE,0.0,0
W21084,NLE CANINE RABBIT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W20964,BBC BAS LID GF MAT TKY CAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W20936K,BBC BAS LID GF TRKY CAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W21080K,BBC BASICS TURKEY PUPPY WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
21086,GOP LB CKN & BR DOG BULK,F9203,0,0,MAX 18.00,0,0,0,0,0 - 0 - MAX 18.00,0 - 0,FALSE,0.0,0
W21086,GOP LB CKN & BR DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
21089,NLE FELINE CHICKEN BULK,F1081,POULTRY,TRIANGLE,MAX 9.00,0,0,0,0,POULTRY - TRIANGLE - MAX 9.00,0 - 0,FALSE,20000.0,0
W21089,NLE FELINE CHICKEN WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
M1174OS,MEAT MDM DUCK W/ OPTISOL,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
EM1086,MEAT MDM RABBIT GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,False,0.0,0
W21057K,BBC BASICS SR TURKEY DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22001,ATI TURKEY MAINT DOG BULK,F11071,POULTRY,DISC,MAX 10.50,0,0,0,0,POULTRY - DISC - MAX 10.50,0 - 0,FALSE,0.0,0
22002,ATI FISH MAINT DOG BULK,F10971,FISH,DISC,MAX 10.50,0,0,0,0,FISH - DISC - MAX 10.50,0 - 0,FALSE,0.0,0
W22001,ATI TURKEY MAINT DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W22002,ATI FISH MAINT DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W20948,NLE LAMB KB DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
EM1176B,MEAT BOAR PRK TKY LIV HRT BLND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,False,0.0,0
EM1177B,MEAT BOAR PK TKY LIV HRT NO VG,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,False,0.0,0
22015,NLE FELINE RABBIT BULK,F1083,MEATLESS,TRIANGLE,MAX 9.00,0,0,0,0,MEATLESS - TRIANGLE - MAX 9.00,0 - 0,FALSE,20000.0,0
W22015,NLE FELINE RABBIT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
M1086OS,MEAT MDM RABBIT GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
EM1041B,MEAT TROUT GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,False,0.0,0
W20967K,BBC BAS LID GF AD IN FISH WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W20917,GOP GF DUCK DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22021,NLE FELINE TURKEY BULK,F1094,MEATLESS,TRIANGLE,MAX 9.00,0,0,0,0,MEATLESS - TRIANGLE - MAX 9.00,0 - 0,FALSE,20000.0,0
W22021,NLE FELINE TURKEY WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22022,NLE FELINE SARDINE BULK,F1084,MEATLESS,TRIANGLE,MAX 9.00,0,0,0,0,MEATLESS - TRIANGLE - MAX 9.00,0 - 0,FALSE,20000.0,0
W22022,NLE FELINE SARDINE WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W20966K,BBC BS LID GF IND DUCK CAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W21077K,BBC BASICS TURKEY DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22023,ATI PRECIOUS SUPPORT CAT BULK,F1024,FISH,DISC,MAX 8.50,0,0,0,0,FISH - DISC - MAX 8.50,0 - 0,FALSE,20000.0,0
W22023,ATI PRECIOUS SUPPORT CAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W20950,NLE DUCK DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
EM1144B,MEAT MDM CKN WH FSH BLND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,False,0.0,0
EM1148B,MEAT EMUL DUCK WHITEFISH BLEND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,False,0.0,0
EM1149B,MEAT TRKY WH FSH BLND GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,False,0.0,0
22025,BRO TURKEY DOG BULK,F6102,MEATLESS,DISC,MAX 11.50,0,0,0,0,MEATLESS - DISC - MAX 11.50,0 - 0,FALSE,20000.0,0
W22025,BRO TURKEY DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22024,BRO VENISON DOG BULK,F6100,MEATLESS,DISC,MAX 11.50,0,0,0,0,MEATLESS - DISC - MAX 11.50,0 - 0,FALSE,20000.0,0
W22024,BRO VENISON DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
EM1154,MEAT EMUL SALM TRKY BLND GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,False,0.0,0
EM1157,MEAT TROUT TRKY BLND GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,False,0.0,0
EM1155,MEAT TRKY TROUT BLND GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,False,0.0,0
EM1156,MEAT WH FSH TRKY BLND GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,False,0.0,0
EM1092,MEAT SALM TRKY BLND GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,False,0.0,0
EM1139,EMUL TRKY CHKN BLND GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,False,0.0,0
EM1143,MEAT CHICKEN TROUT BLEND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,False,0.0,0
W20896K,PNP NUT BLEND BRAZIL NUTS WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W20897K,PNP NUT BLEND HAZELNUT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W20898K,PNP NUT BLEND PEANUTS WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W20899K,PNP NUT BLEND ALMONDS WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W20778,CSI TOMA PRO ADT LMB LB WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W20967,BBC BS LID GF IND FISH CAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
EM1146B,MEAT MDM TRT DUCK BLEND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,False,0.0,0
EM1145B,MEAT MDM SALM WH FISH,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,False,0.0,0
858155001577CO,NLE FELINE CHICKEN 40#,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,TRUE,0.0,0
22037,GOP LID SALMON & SWP DOG BULK,F9204,FISH,DISC,MAX 10.25,0,0,0,0,FISH - DISC - MAX 10.25,0 - 0,FALSE,20000.0,0
W22037,GOP LID SALMON & SWP DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
EM1185OS,MEAT MDM CHKN W/ OPTISOL,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
EM1186OS,MEAT MDM SALM WH FSH BLND GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
EM1186B,MEAT MDM SALM WH FSH BLND GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,False,0.0,0
W21046K,BBC BASICS SALMON DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22049,BRO LAMB DOG BULK,F6101,MEATLESS,DISC,MAX 11.50,0,0,0,0,MEATLESS - DISC - MAX 11.50,0 - 0,FALSE,20000.0,0
W22049,BRO LAMB DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
EM1189OS,MEAT MDM PORK LVR BEEF HRT BLN,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22050,GOP LB GF SALMON DOG BULK,F0954,FISH,DISC,MAX 19.00,0,0,0,0,FISH - DISC - MAX 19.00,0 - 0,FALSE,20000.0,0
W22050,GOP LB GF SALMON DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
M1142OS,MEAT MDM CHKN W/ OPTISOL,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
M1096OS,MEAT TRKY /TRKY LVR BLND GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
TEM-BULK-0001,BULK TEMPLATE,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
TEM-WIP-0001,TEMPLATE WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
TEM-FR-0001,TEMPLATE REGRIND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
EM1190OS,MEAT MDM CKN FRUIT BLND GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
EM1191OS,MEAT MDM DUCK FRUIT BLND GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
EM1192OS,MEAT MDM RABBIT FRT BLND GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22068,BBC BAS HW TRKY DOG BULK,F6579,POULTRY,TRIANGLE,MAX 13.00,0,0,0,0,POULTRY - TRIANGLE - MAX 13.00,0 - 0,FALSE,40000.0,0
W22068,BBC BAS HW TRKY DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22069,BBC BAS SB TRKY DOG BULK,F6582,POULTRY,TRIANGLE,MAX 11.00,0,0,0,0,POULTRY - TRIANGLE - MAX 11.00,0 - 0,FALSE,40000.0,0
W22069,BBC BAS SB TRKY DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
EM1176OS,MEAT BOAR PRK TKY LIV HRT BLND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22079,MER WEF GF CKN & TRKY DOG BULK,F1702,POULTRY,DISC,MAX 13.00,0,0,0,0,POULTRY - DISC - MAX 13.00,0 - 0,FALSE,0.0,0
W22079,MER WEF GF CKN & TRKY DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22080,MER WEF ADLT DOG BULK,F1703,POULTRY,DISC,MAX 11.70,0,0,0,0,POULTRY - DISC - MAX 11.70,0 - 0,FALSE,0.0,0
W22080,MER WEF ADLT DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22081,MER WEF PUPPY BULK,F1701,FISH,DISC,MAX 11.50,0,0,0,0,FISH - DISC - MAX 11.50,0 - 0,FALSE,0.0,0
W22081,MER WEF PUPPY WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
EM1193B,MEAT MDM CKN SALM DIG BLN GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,False,0.0,0
EM1194B,MEAT MDM CKN TRKY DIG BLN GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,False,0.0,0
EM1195B,MEAT MDM CKN WF DIG BLND GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,False,0.0,0
EM1196OS,MEAT RAY MDM TRKY GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
EM1197OS,MEAT RAY MDM RABBIT GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22088,BRO CHICKEN DOG BULK,F6103,MEATLESS,DISC,MAX 11.50,0,0,0,0,MEATLESS - DISC - MAX 11.50,0 - 0,FALSE,20000.0,0
W22088,BRO CHICKEN DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22055,PAW SR TRKY & BR DOG WG BULK,F1393,POULTRY,DISC,MAX 10.00,0,0,0,0,POULTRY - DISC - MAX 10.00,0 - 0,FALSE,20000.0,0
W22055,PAW SR TRKY & BR DOG WG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22056,PAW ADLT CKN & BR DOG WG BULK,F1392,POULTRY,DISC,MAX 10.00,0,0,0,0,POULTRY - DISC - MAX 10.00,0 - 0,FALSE,20000.0,0
W22056,PAW ADLT CKN & BR DOG WG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22090,NLE CANINE TURKEY BULK,F1704,POULTRY,DISC,MAX 10.00,0,0,0,0,POULTRY - DISC - MAX 10.00,0 - 0,FALSE,0.0,0
22092,BBC BAS LB TRKY DOG BULK,F6580,POULTRY,TRIANGLE,MAX 15.00,0,0,0,0,POULTRY - TRIANGLE - MAX 15.00,0 - 0,FALSE,40000.0,0
W22092,BBC BAS LB TRKY DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W22090,NLE CANINE TURKEY WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W21035,PAW GF ADLT-LB PUP TURKEY WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
EM1198B,MEAT MDM CKN & TRKY BLND GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,False,0.0,0
EM1199B,MEAT MDM CKN & TRKY BLND GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,False,0.0,0
W22092K,BBC BAS LB TRKY DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W20964K,BBC BAS LID GF MAT TKY CAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W22068K,BBC BAS HW TRKY DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W22069K,BBC BAS SB TRKY DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W20059,CSI LOW SODIUM/INDR DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W20776,CSI TOMA PRO PUP LAMB WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W20777,CSI TOMA PRO ADT LAMB MINI WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W20779,CSI TOMA PRO SR LMB WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W20780,CSI TOMA PRO ADT CHKN MIN WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W20781,CSI TOMA PRO SAL POT DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W20782,CSI TOMA PRO SAL POT SR WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
EM1202B,MEAT MDM SALM WFSH DIG BLN GRD,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,False,0.0,0
EM1203B,MEAT MDM TRKY DUCK DIG BLN GRD,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,False,0.0,0
EM1204B,MEAT MDM CKN TRKY DIG BLN GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,False,0.0,0
22103,BRO CKN DOG BISCUIT BULK,F6103,0,0,MAX 20.00,0,0,0,0,0 - 0 - MAX 20.00,0 - 0,FALSE,20000.0,0
W22103,BRO CKN DOG BISCUIT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22104,BRO LAMB DOG BISCUIT BULK,F6101,0,0,MAX 20.00,0,0,0,0,0 - 0 - MAX 20.00,0 - 0,FALSE,20000.0,0
W22104,BRO LAMB DOG BISCUIT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W20450,ATI REGIME SMALL KIB WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W20952,ATI FLUX/STONE DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W20953,ATI THERAPEUTIC SENIOR WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W20961,ATI SKIN SUPPORT DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W20962,ATI KIDNEY SUPPORT DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22105,BRO VENISON DOG BISCUIT BULK,F6100,0,0,MAX 20.00,0,0,0,0,0 - 0 - MAX 20.00,0 - 0,FALSE,20000.0,0
W22105,BRO VENISON DOG BISCUIT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22106,BRO TRKY DOG BISCUIT BULK,F6102,0,0,MAX 20.00,0,0,0,0,0 - 0 - MAX 20.00,0 - 0,FALSE,20000.0,0
W22106,BRO TRKY DOG BISCUIT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
EM1205B,MEAT MDM CKN LVR HRT DIG BLND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,False,0.0,0
EM1206B,MEAT MDM CKN DIG BLND GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,False,0.0,0
W20241,PNP NATRL P&C WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W20691,PNP NATRL LG PARROT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
EM1207B,MEAT MDM SALMON DIG BLND GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,False,0.0,0
W21036,PAW GF PUPPY CHICKEN WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W21037,PAW GF ADULT SALMON DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22117,OXB ADULT RAT BULK,F4040,MEATLESS,TRIANGLE,MAX 14.00,0,0,0,0,MEATLESS - TRIANGLE - MAX 14.00,0 - 0,FALSE,20000.0,0
W22117,OXB ADULT RAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
EM1209OS,MEAT MDM BEEF CKN BLND GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
EM1208OS,MEAT BEEF PORK MDM LAMB BLN GR,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22119,RAW MF CKN DOG BULK,F4082,POULTRY,MULTI,MAX 13.00,0,0,0,0,POULTRY - MULTI - MAX 13.00,0 - 0,FALSE,0.0,0
W22119,RAW MF CKN DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22120,RAW MF SALM DOG BULK,F4083,FISH,MULTI,MAX 13.00,0,0,0,0,FISH - MULTI - MAX 13.00,0 - 0,FALSE,0.0,0
W22120,RAW MF SALM DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22118,RAW MF CKN CAT BULK,F4081,POULTRY,TRIANGLE,MAX 10.00,0,0,0,0,POULTRY - TRIANGLE - MAX 10.00,0 - 0,FALSE,0.0,0
W22118,RAW MF CKN CAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
EM1143OS,MEAT CHICKEN TROUT BLEND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22101,MER WEF GF SALM WHFSH DOG BULK,F8046,FISH,DISC,MAX 13.00,0,0,0,0,FISH - DISC - MAX 13.00,0 - 0,FALSE,0.0,0
W22101,MER WEF GF SALM WH FSH DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22112,MER WEF GF SALM CAT BULK,F8053,FISH,DISC,MAX 8.50,0,0,0,0,FISH - DISC - MAX 8.50,0 - 0,FALSE,0.0,0
W22112,MER WEF GF SALM CAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22102,MER WEF GF TRKY DUCK DOG BULK,F8047,DUCK,DISC,MAX 13.00,0,0,0,0,DUCK - DISC - MAX 13.00,0 - 0,FALSE,0.0,0
W22102,MER WEF GF TRKY DUCK DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22091,RAY K9 HEALTHY REDUCTION BULK,F1195,POULTRY,DISC,MAX 16.00,0,0,0,0,POULTRY - DISC - MAX 16.00,0 - 0,FALSE,0.0,0
W22091,RAY K9 HEALTHY REDUCTION WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22155,RAW MF SALM CAT BULK,F11004,FISH,TRIANGLE,MAX 10.00,0,0,0,0,FISH - TRIANGLE - MAX 10.00,0 - 0,FALSE,0.0,0
W22155,RAW MF SALM CAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22108,MER WEF GF WM/HW CKN DOG BULK,F8049,POULTRY,DISC,MAX 13.00,0,0,0,0,POULTRY - DISC - MAX 13.00,0 - 0,FALSE,0.0,0
W22108,MER WEF GF WM/HW CKN DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22107,MER WEF GF SB CKN TKY DOG BULK,F8048,POULTRY,DISC,MAX 10.00,0,0,0,0,POULTRY - DISC - MAX 10.00,0 - 0,FALSE,0.0,0
W22107,MER WEF GF SB CKN TRKY DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22109,MER WEF GF CKN CAT BULK,F8051,POULTRY,DISC,MAX 8.50,0,0,0,0,POULTRY - DISC - MAX 8.50,0 - 0,FALSE,0.0,0
W22109,MER WEF GF CKN CAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
EM1156OS,MEAT WH FSH TRKY BLND GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
